__time,/vehicle/loader_joint_angles/data[0],/vehicle/loader_joint_angles/data[1],/vehicle/loader_joint_angles/layout/data_offset,/vehicle/loader_joint_pressures/data[0],/vehicle/loader_joint_pressures/data[1],/vehicle/loader_joint_pressures/layout/data_offset,lift,tilt,tilt1
1782647708.564218,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647708.574259,,,,4818.000000000,396.000000000,0.000000000,,,
1782647708.574271,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647708.584259,,,,4822.000000000,383.000000000,0.000000000,,,
1782647708.584283,0.355643868,-0.005920410,0.000000000,,,,20.376909883,-0.339214801,-0.339214801
1782647708.594322,,,,4815.000000000,383.000000000,0.000000000,,,
1782647708.594349,0.355643868,-0.005920410,0.000000000,,,,20.376909883,-0.339214801,-0.339214801
1782647708.604347,,,,4797.000000000,350.000000000,0.000000000,,,
1782647708.604374,0.355691791,-0.005944252,0.000000000,,,,20.379655622,-0.340580840,-0.340580840
1782647708.614296,,,,4770.000000000,344.000000000,0.000000000,,,
1782647708.614320,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647708.624211,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647708.624226,,,,4845.000000000,415.000000000,0.000000000,,,
1782647708.634257,,,,4819.000000000,369.000000000,0.000000000,,,
1782647708.634269,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647708.644314,,,,4869.000000000,404.000000000,0.000000000,,,
1782647708.644352,0.355667830,-0.005920410,0.000000000,,,,20.378282753,-0.339214801,-0.339214801
1782647708.654372,,,,4818.000000000,381.000000000,0.000000000,,,
1782647708.654383,0.355643868,-0.005920410,0.000000000,,,,20.376909883,-0.339214801,-0.339214801
1782647708.664316,,,,4824.000000000,379.000000000,0.000000000,,,
1782647708.664344,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647708.674367,,,,4829.000000000,400.000000000,0.000000000,,,
1782647708.674399,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647708.684346,,,,4825.000000000,379.000000000,0.000000000,,,
1782647708.684361,0.355667830,-0.005920410,0.000000000,,,,20.378282753,-0.339214801,-0.339214801
1782647708.694340,,,,4828.000000000,418.000000000,0.000000000,,,
1782647708.694363,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647708.704348,,,,4813.000000000,385.000000000,0.000000000,,,
1782647708.704373,0.355667830,-0.005920410,0.000000000,,,,20.378282753,-0.339214801,-0.339214801
1782647708.714328,,,,4754.000000000,371.000000000,0.000000000,,,
1782647708.714354,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647708.724304,,,,4809.000000000,383.000000000,0.000000000,,,
1782647708.724329,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647708.734363,,,,4844.000000000,396.000000000,0.000000000,,,
1782647708.734411,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647708.744318,,,,4861.000000000,428.000000000,0.000000000,,,
1782647708.744343,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647708.754275,,,,4798.000000000,353.000000000,0.000000000,,,
1782647708.754291,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647708.764307,,,,4813.000000000,377.000000000,0.000000000,,,
1782647708.764321,0.355667830,-0.005920410,0.000000000,,,,20.378282753,-0.339214801,-0.339214801
1782647708.774447,,,,4806.000000000,399.000000000,0.000000000,,,
1782647708.774489,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647708.784349,,,,4842.000000000,427.000000000,0.000000000,,,
1782647708.784374,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647708.794380,,,,4775.000000000,361.000000000,0.000000000,,,
1782647708.794407,0.355715781,-0.005920410,0.000000000,,,,20.381030198,-0.339214801,-0.339214801
1782647708.804279,,,,4842.000000000,406.000000000,0.000000000,,,
1782647708.804295,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647708.814347,,,,4776.000000000,348.000000000,0.000000000,,,
1782647708.814372,0.355667830,-0.005920410,0.000000000,,,,20.378282753,-0.339214801,-0.339214801
1782647708.824357,,,,4778.000000000,353.000000000,0.000000000,,,
1782647708.824372,0.355667830,-0.005920410,0.000000000,,,,20.378282753,-0.339214801,-0.339214801
1782647708.834373,,,,4836.000000000,442.000000000,0.000000000,,,
1782647708.834401,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647708.844506,,,,4830.000000000,399.000000000,0.000000000,,,
1782647708.844544,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647708.854405,,,,4832.000000000,410.000000000,0.000000000,,,
1782647708.854419,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647708.864460,,,,4829.000000000,358.000000000,0.000000000,,,
1782647708.864498,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647708.874251,,,,4818.000000000,402.000000000,0.000000000,,,
1782647708.874265,0.355667830,-0.005920410,0.000000000,,,,20.378282753,-0.339214801,-0.339214801
1782647708.884324,,,,4821.000000000,414.000000000,0.000000000,,,
1782647708.884348,0.355667830,-0.005920410,0.000000000,,,,20.378282753,-0.339214801,-0.339214801
1782647708.894360,,,,4841.000000000,389.000000000,0.000000000,,,
1782647708.894389,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647708.904479,,,,4799.000000000,375.000000000,0.000000000,,,
1782647708.904512,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647708.914274,,,,4829.000000000,415.000000000,0.000000000,,,
1782647708.914302,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647708.924268,,,,4824.000000000,388.000000000,0.000000000,,,
1782647708.924282,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647708.934446,,,,4824.000000000,380.000000000,0.000000000,,,
1782647708.934483,0.355643868,-0.005920410,0.000000000,,,,20.376909883,-0.339214801,-0.339214801
1782647708.944482,,,,4830.000000000,399.000000000,0.000000000,,,
1782647708.944509,0.355667830,-0.005896091,0.000000000,,,,20.378282753,-0.337821442,-0.337821442
1782647708.954269,,,,4807.000000000,391.000000000,0.000000000,,,
1782647708.954286,0.355667830,-0.005920410,0.000000000,,,,20.378282753,-0.339214801,-0.339214801
1782647708.964431,,,,4836.000000000,400.000000000,0.000000000,,,
1782647708.964473,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647708.974359,,,,4860.000000000,439.000000000,0.000000000,,,
1782647708.974373,0.355715781,-0.005920410,0.000000000,,,,20.381030198,-0.339214801,-0.339214801
1782647708.984394,,,,4807.000000000,353.000000000,0.000000000,,,
1782647708.984426,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647708.994293,,,,4809.000000000,392.000000000,0.000000000,,,
1782647708.994321,0.355643868,-0.005920410,0.000000000,,,,20.376909883,-0.339214801,-0.339214801
1782647709.004534,,,,4877.000000000,428.000000000,0.000000000,,,
1782647709.004576,0.355667830,-0.005920410,0.000000000,,,,20.378282753,-0.339214801,-0.339214801
1782647709.014396,,,,4813.000000000,377.000000000,0.000000000,,,
1782647709.014465,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647709.024353,,,,4842.000000000,380.000000000,0.000000000,,,
1782647709.024387,0.355715781,-0.005920410,0.000000000,,,,20.381030198,-0.339214801,-0.339214801
1782647709.034272,,,,4862.000000000,434.000000000,0.000000000,,,
1782647709.034297,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647709.044298,,,,4872.000000000,387.000000000,0.000000000,,,
1782647709.044312,0.355619907,-0.005920410,0.000000000,,,,20.375537014,-0.339214801,-0.339214801
1782647709.054363,,,,4873.000000000,430.000000000,0.000000000,,,
1782647709.054398,0.355643868,-0.005920410,0.000000000,,,,20.376909883,-0.339214801,-0.339214801
1782647709.064276,,,,4780.000000000,350.000000000,0.000000000,,,
1782647709.064291,0.355667830,-0.005920410,0.000000000,,,,20.378282753,-0.339214801,-0.339214801
1782647709.074303,,,,4828.000000000,397.000000000,0.000000000,,,
1782647709.074327,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647709.084369,,,,4828.000000000,369.000000000,0.000000000,,,
1782647709.084400,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647709.094411,,,,4830.000000000,399.000000000,0.000000000,,,
1782647709.094450,0.355619907,-0.005920410,0.000000000,,,,20.375537014,-0.339214801,-0.339214801
1782647709.104246,,,,4829.000000000,364.000000000,0.000000000,,,
1782647709.104258,0.355643868,-0.005920410,0.000000000,,,,20.376909883,-0.339214801,-0.339214801
1782647709.114172,,,,4810.000000000,377.000000000,0.000000000,,,
1782647709.114193,0.355643868,-0.005920410,0.000000000,,,,20.376909883,-0.339214801,-0.339214801
1782647709.124242,,,,4848.000000000,397.000000000,0.000000000,,,
1782647709.124257,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647709.134335,,,,4850.000000000,406.000000000,0.000000000,,,
1782647709.134371,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647709.144242,,,,4879.000000000,427.000000000,0.000000000,,,
1782647709.144255,0.355715781,-0.005920410,0.000000000,,,,20.381030198,-0.339214801,-0.339214801
1782647709.154402,,,,4807.000000000,358.000000000,0.000000000,,,
1782647709.154431,0.355619907,-0.005920410,0.000000000,,,,20.375537014,-0.339214801,-0.339214801
1782647709.164223,,,,4805.000000000,364.000000000,0.000000000,,,
1782647709.164237,0.355619907,-0.005920410,0.000000000,,,,20.375537014,-0.339214801,-0.339214801
1782647709.174326,,,,4856.000000000,410.000000000,0.000000000,,,
1782647709.174357,0.355643868,-0.005920410,0.000000000,,,,20.376909883,-0.339214801,-0.339214801
1782647709.184340,,,,4811.000000000,373.000000000,0.000000000,,,
1782647709.184372,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647709.194247,,,,4834.000000000,388.000000000,0.000000000,,,
1782647709.194271,0.355619907,-0.005920410,0.000000000,,,,20.375537014,-0.339214801,-0.339214801
1782647709.204237,,,,4797.000000000,397.000000000,0.000000000,,,
1782647709.204251,0.355619907,-0.005920410,0.000000000,,,,20.375537014,-0.339214801,-0.339214801
1782647709.214223,,,,4797.000000000,396.000000000,0.000000000,,,
1782647709.214247,0.355619907,-0.005920410,0.000000000,,,,20.375537014,-0.339214801,-0.339214801
1782647709.224310,,,,4802.000000000,377.000000000,0.000000000,,,
1782647709.224347,0.355667830,-0.005920410,0.000000000,,,,20.378282753,-0.339214801,-0.339214801
1782647709.234256,,,,4837.000000000,424.000000000,0.000000000,,,
1782647709.234280,0.355667830,-0.005920410,0.000000000,,,,20.378282753,-0.339214801,-0.339214801
1782647709.244222,,,,4802.000000000,371.000000000,0.000000000,,,
1782647709.244237,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647709.254345,,,,4850.000000000,392.000000000,0.000000000,,,
1782647709.254376,0.355619907,-0.005920410,0.000000000,,,,20.375537014,-0.339214801,-0.339214801
1782647709.264360,,,,4802.000000000,396.000000000,0.000000000,,,
1782647709.264394,0.355595917,-0.005920410,0.000000000,,,,20.374162437,-0.339214801,-0.339214801
1782647709.274263,,,,4795.000000000,380.000000000,0.000000000,,,
1782647709.274285,0.355619907,-0.005920410,0.000000000,,,,20.375537014,-0.339214801,-0.339214801
1782647709.284273,,,,4797.000000000,363.000000000,0.000000000,,,
1782647709.284302,0.355667830,-0.005920410,0.000000000,,,,20.378282753,-0.339214801,-0.339214801
1782647709.294246,,,,4821.000000000,392.000000000,0.000000000,,,
1782647709.294259,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647709.304368,,,,4817.000000000,389.000000000,0.000000000,,,
1782647709.304392,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647709.314272,,,,4754.000000000,314.000000000,0.000000000,,,
1782647709.314297,0.355619907,-0.005920410,0.000000000,,,,20.375537014,-0.339214801,-0.339214801
1782647709.324236,,,,4790.000000000,353.000000000,0.000000000,,,
1782647709.324260,0.355595917,-0.005920410,0.000000000,,,,20.374162437,-0.339214801,-0.339214801
1782647709.334187,,,,4815.000000000,385.000000000,0.000000000,,,
1782647709.334200,0.355619907,-0.005920410,0.000000000,,,,20.375537014,-0.339214801,-0.339214801
1782647709.344273,,,,4829.000000000,399.000000000,0.000000000,,,
1782647709.344311,0.355667830,-0.005920410,0.000000000,,,,20.378282753,-0.339214801,-0.339214801
1782647709.354249,,,,4801.000000000,399.000000000,0.000000000,,,
1782647709.354271,0.355667830,-0.005920410,0.000000000,,,,20.378282753,-0.339214801,-0.339214801
1782647709.364284,,,,4832.000000000,397.000000000,0.000000000,,,
1782647709.364309,0.355691791,-0.005896091,0.000000000,,,,20.379655622,-0.337821442,-0.337821442
1782647709.374918,,,,4807.000000000,369.000000000,0.000000000,,,
1782647709.374950,0.355619907,-0.005920410,0.000000000,,,,20.375537014,-0.339214801,-0.339214801
1782647709.384824,,,,4813.000000000,384.000000000,0.000000000,,,
1782647709.384848,0.355595917,-0.005920410,0.000000000,,,,20.374162437,-0.339214801,-0.339214801
1782647709.394780,,,,4771.000000000,363.000000000,0.000000000,,,
1782647709.394803,0.355595917,-0.005944252,0.000000000,,,,20.374162437,-0.340580840,-0.340580840
1782647709.404852,,,,4798.000000000,396.000000000,0.000000000,,,
1782647709.404890,0.355667830,-0.005920410,0.000000000,,,,20.378282753,-0.339214801,-0.339214801
1782647709.414734,,,,4836.000000000,388.000000000,0.000000000,,,
1782647709.414760,0.355667830,-0.005920410,0.000000000,,,,20.378282753,-0.339214801,-0.339214801
1782647709.424719,,,,4789.000000000,384.000000000,0.000000000,,,
1782647709.424734,0.355667830,-0.005920410,0.000000000,,,,20.378282753,-0.339214801,-0.339214801
1782647709.434802,,,,4811.000000000,391.000000000,0.000000000,,,
1782647709.434815,0.355619907,-0.005920410,0.000000000,,,,20.375537014,-0.339214801,-0.339214801
1782647709.444912,,,,4818.000000000,410.000000000,0.000000000,,,
1782647709.444949,0.355595917,-0.005920410,0.000000000,,,,20.374162437,-0.339214801,-0.339214801
1782647709.454838,,,,4801.000000000,388.000000000,0.000000000,,,
1782647709.454862,0.355595917,-0.005920410,0.000000000,,,,20.374162437,-0.339214801,-0.339214801
1782647709.464840,,,,4846.000000000,403.000000000,0.000000000,,,
1782647709.464859,0.355667830,-0.005920410,0.000000000,,,,20.378282753,-0.339214801,-0.339214801
1782647709.474794,,,,4797.000000000,365.000000000,0.000000000,,,
1782647709.474811,0.355667830,-0.005920410,0.000000000,,,,20.378282753,-0.339214801,-0.339214801
1782647709.484951,,,,4837.000000000,416.000000000,0.000000000,,,
1782647709.484980,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647709.494792,,,,4818.000000000,393.000000000,0.000000000,,,
1782647709.494817,0.355619907,-0.005920410,0.000000000,,,,20.375537014,-0.339214801,-0.339214801
1782647709.504859,,,,4817.000000000,404.000000000,0.000000000,,,
1782647709.504895,0.355595917,-0.005920410,0.000000000,,,,20.374162437,-0.339214801,-0.339214801
1782647709.514690,,,,4809.000000000,389.000000000,0.000000000,,,
1782647709.514716,0.355691791,-0.005920410,0.000000000,,,,20.379655622,-0.339214801,-0.339214801
1782647709.524889,,,,4799.000000000,367.000000000,0.000000000,,,
1782647709.524905,0.355667830,-0.005896091,0.000000000,,,,20.378282753,-0.337821442,-0.337821442
1782647709.534827,,,,4824.000000000,392.000000000,0.000000000,,,
1782647709.534841,0.355667830,-0.005920410,0.000000000,,,,20.378282753,-0.339214801,-0.339214801
1782647709.544902,,,,4854.000000000,408.000000000,0.000000000,,,
1782647709.544937,0.355619907,-0.005920410,0.000000000,,,,20.375537014,-0.339214801,-0.339214801
1782647709.554832,,,,4786.000000000,363.000000000,0.000000000,,,
1782647709.554865,0.355619907,-0.005920410,0.000000000,,,,20.375537014,-0.339214801,-0.339214801
1782647709.564839,,,,4836.000000000,406.000000000,0.000000000,,,
1782647709.564862,0.355595917,-0.005920410,0.000000000,,,,20.374162437,-0.339214801,-0.339214801
1782647709.574813,,,,4845.000000000,412.000000000,0.000000000,,,
1782647709.574827,0.355667830,-0.005920410,0.000000000,,,,20.378282753,-0.339214801,-0.339214801
1782647709.584871,,,,4810.000000000,356.000000000,0.000000000,,,
1782647709.584904,0.355667830,-0.005920410,0.000000000,,,,20.378282753,-0.339214801,-0.339214801
1782647709.594896,,,,4850.000000000,434.000000000,0.000000000,,,
1782647709.594931,0.355667830,-0.005920410,0.000000000,,,,20.378282753,-0.339214801,-0.339214801
1782647709.604789,,,,4852.000000000,410.000000000,0.000000000,,,
1782647709.604818,0.355619907,-0.005920410,0.000000000,,,,20.375537014,-0.339214801,-0.339214801
1782647709.614744,,,,4797.000000000,384.000000000,0.000000000,,,
1782647709.614775,0.355595917,-0.005920410,0.000000000,,,,20.374162437,-0.339214801,-0.339214801
1782647709.624758,,,,4819.000000000,363.000000000,0.000000000,,,
1782647709.624774,0.355667830,-0.005920410,0.000000000,,,,20.378282753,-0.339214801,-0.339214801
1782647709.634784,,,,4828.000000000,384.000000000,0.000000000,,,
1782647709.634807,0.355643868,-0.005920410,0.000000000,,,,20.376909883,-0.339214801,-0.339214801
1782647709.644768,,,,4813.000000000,404.000000000,0.000000000,,,
1782647709.644783,0.355667830,-0.005920410,0.000000000,,,,20.378282753,-0.339214801,-0.339214801
1782647709.654856,,,,4824.000000000,387.000000000,0.000000000,,,
1782647709.654888,0.355643868,-0.005920410,0.000000000,,,,20.376909883,-0.339214801,-0.339214801
1782647709.664785,,,,4832.000000000,416.000000000,0.000000000,,,
1782647709.664799,0.355619907,-0.005920410,0.000000000,,,,20.375537014,-0.339214801,-0.339214801
1782647709.674834,,,,4865.000000000,414.000000000,0.000000000,,,
1782647709.674879,0.355595917,-0.005920410,0.000000000,,,,20.374162437,-0.339214801,-0.339214801
